production_id,title,url,season_id,season_label,start_year
4701,Tommy Tune Tonite!,https://www.ibdb.com/broadway-production/tommy-tune-tonite-4701,1094,1992-1993,1992
4702,Anna Christie,https://www.ibdb.com/broadway-production/anna-christie-4702,1094,1992-1993,1992
4703,The Boys Choir of Harlem and Friends,https://www.ibdb.com/broadway-production/the-boys-choir-of-harlem-and-friends-4703,1094,1992-1993,1992
4704,Saint Joan,https://www.ibdb.com/broadway-production/saint-joan-4704,1094,1992-1993,1992
4705,Fool Moon,https://www.ibdb.com/broadway-production/fool-moon-4705,1094,1992-1993,1992
4706,The Goodbye Girl,https://www.ibdb.com/broadway-production/the-goodbye-girl-4706,1094,1992-1993,1992
4707,The Sisters Rosensweig,https://www.ibdb.com/broadway-production/the-sisters-rosensweig-4707,1094,1992-1993,1992
4708,The Song of Jacob Zulu,https://www.ibdb.com/broadway-production/the-song-of-jacob-zulu-4708,1094,1992-1993,1992
4709,Candida,https://www.ibdb.com/broadway-production/candida-4709,1094,1992-1993,1992
4710,Redwood Curtain,https://www.ibdb.com/broadway-production/redwood-curtain-4710,1094,1992-1993,1992
4712,Raffi,https://www.ibdb.com/broadway-production/raffi-4712,1094,1992-1993,1992
13366,Company,https://www.ibdb.com/broadway-production/company-13366,1094,1992-1993,1992
4711,Three Men on a Horse,https://www.ibdb.com/broadway-production/three-men-on-a-horse-4711,1094,1992-1993,1992
4713,Ain't Broadway Grand,https://www.ibdb.com/broadway-production/aint-broadway-grand-4713,1094,1992-1993,1992
4714,The Happy Journey to Trenton and Camden,https://www.ibdb.com/broadway-production/the-happy-journey-to-trenton-and-camden-4714,1094,1992-1993,1992
4715,The Who's Tommy,https://www.ibdb.com/broadway-production/the-whos-tommy-4715,1094,1992-1993,1992
4716,Blood Brothers,https://www.ibdb.com/broadway-production/blood-brothers-4716,1094,1992-1993,1992
4566,Shakespeare for My Father,https://www.ibdb.com/broadway-production/shakespeare-for-my-father-4566,1094,1992-1993,1992
4567,Tango Pasion,https://www.ibdb.com/broadway-production/tango-pasion-4567,1094,1992-1993,1992
4568,Kiss of the Spider Woman,https://www.ibdb.com/broadway-production/kiss-of-the-spider-woman-4568,1094,1992-1993,1992
4569,Angels in America: Millennium Approaches,https://www.ibdb.com/broadway-production/angels-in-america-millennium-approaches-4569,1094,1992-1993,1992
4685,A Small Family Business,https://www.ibdb.com/broadway-production/a-small-family-business-4685,1094,1992-1993,1992
4683,Man of La Mancha,https://www.ibdb.com/broadway-production/man-of-la-mancha-4683,1094,1992-1993,1992
4665,Death and the Maiden,https://www.ibdb.com/broadway-production/death-and-the-maiden-4665,1094,1992-1993,1992
4677,A Streetcar Named Desire,https://www.ibdb.com/broadway-production/a-streetcar-named-desire-4677,1094,1992-1993,1992
4661,The Most Happy Fella,https://www.ibdb.com/broadway-production/the-most-happy-fella-4661,1094,1992-1993,1992
4678,Two Trains Running,https://www.ibdb.com/broadway-production/two-trains-running-4678,1094,1992-1993,1992
4647,Dancing at Lughnasa,https://www.ibdb.com/broadway-production/dancing-at-lughnasa-4647,1094,1992-1993,1992
4668,Jake's Women,https://www.ibdb.com/broadway-production/jakes-women-4668,1094,1992-1993,1992
