source,target,weight,layout_weight
A_30150,A_50112,3,1.3862943611198906
A_30150,A_45967,2,1.0986122886681098
A_30150,A_114078,2,1.0986122886681098
A_30150,A_32150,2,1.0986122886681098
A_30150,A_21617,2,1.0986122886681098
A_30150,A_61800,2,1.0986122886681098
A_30150,A_39437,3,1.3862943611198906
A_30150,A_32871,2,1.0986122886681098
A_30150,A_33750,3,1.3862943611198906
A_30150,A_37401,2,1.0986122886681098
A_30150,A_67417,2,1.0986122886681098
A_30150,A_58703,2,1.0986122886681098
A_30150,A_62258,3,1.3862943611198906
A_30150,A_69002,4,1.6094379124341003
A_30150,A_102033,2,1.0986122886681098
A_30150,A_113310,3,1.3862943611198906
A_30150,A_104281,2,1.0986122886681098
A_30150,A_67938,4,1.6094379124341003
A_30150,A_51232,2,1.0986122886681098
A_30150,A_111741,2,1.0986122886681098
A_71409,A_75470,2,1.0986122886681098
A_71409,A_75498,2,1.0986122886681098
A_71409,A_75507,2,1.0986122886681098
A_71409,A_65814,2,1.0986122886681098
A_71409,A_75509,2,1.0986122886681098
A_71409,A_71416,2,1.0986122886681098
A_71409,A_54495,3,1.3862943611198906
A_71409,A_75505,2,1.0986122886681098
A_71409,A_56050,3,1.3862943611198906
A_71409,A_75464,2,1.0986122886681098
A_71409,A_71410,2,1.0986122886681098
A_479965,A_479529,2,1.0986122886681098
A_479965,A_56936,2,1.0986122886681098
A_479965,A_474532,2,1.0986122886681098
A_479965,A_94230,2,1.0986122886681098
A_479965,A_102473,2,1.0986122886681098
A_479965,A_466427,2,1.0986122886681098
A_479965,A_479961,2,1.0986122886681098
A_479965,A_470801,2,1.0986122886681098
A_479965,A_94235,2,1.0986122886681098
A_479965,A_473623,2,1.0986122886681098
A_479965,A_479962,2,1.0986122886681098
A_479965,A_100290,2,1.0986122886681098
A_479965,A_473624,2,1.0986122886681098
A_479965,A_34758,2,1.0986122886681098
A_118752,A_118744,3,1.3862943611198906
A_118752,A_61336,2,1.0986122886681098
A_118752,A_118760,5,1.791759469228055
A_118752,A_46258,5,1.791759469228055
A_118752,A_48916,4,1.6094379124341003
A_118752,A_113845,5,1.791759469228055
A_118752,A_43602,5,1.791759469228055
A_118752,A_58425,4,1.6094379124341003
A_118752,A_118751,5,1.791759469228055
A_118752,A_118742,3,1.3862943611198906
A_118752,A_42074,3,1.3862943611198906
A_118752,A_29504,3,1.3862943611198906
A_118752,A_37672,3,1.3862943611198906
A_118752,A_113714,5,1.791759469228055
A_118752,A_58601,5,1.791759469228055
A_118752,A_118746,4,1.6094379124341003
A_118752,A_118755,5,1.791759469228055
A_118752,A_118748,5,1.791759469228055
A_118752,A_63759,5,1.791759469228055
A_118752,A_54033,5,1.791759469228055
A_118752,A_31313,3,1.3862943611198906
A_118752,A_95529,5,1.791759469228055
A_118752,A_35489,2,1.0986122886681098
A_118752,A_63807,5,1.791759469228055
A_118752,A_118753,5,1.791759469228055
A_118752,A_44355,4,1.6094379124341003
A_118752,A_117844,5,1.791759469228055
A_118752,A_68517,5,1.791759469228055
A_118752,A_39185,4,1.6094379124341003
A_118752,A_118756,5,1.791759469228055
A_118752,A_42225,3,1.3862943611198906
A_118752,A_118754,5,1.791759469228055
A_118752,A_118758,5,1.791759469228055
A_40330,A_67234,2,1.0986122886681098
A_40330,A_78465,2,1.0986122886681098
A_111234,A_97813,2,1.0986122886681098
A_111234,A_113937,2,1.0986122886681098
A_111234,A_114698,2,1.0986122886681098
A_111234,A_422771,2,1.0986122886681098
A_111234,A_58414,2,1.0986122886681098
A_111234,A_114356,2,1.0986122886681098
A_111234,A_113948,2,1.0986122886681098
A_111234,A_97797,2,1.0986122886681098
A_111234,A_38624,2,1.0986122886681098
A_111234,A_113946,2,1.0986122886681098
A_111234,A_113125,2,1.0986122886681098
A_111234,A_64212,3,1.3862943611198906
A_111234,A_46833,2,1.0986122886681098
A_111234,A_115123,3,1.3862943611198906
A_381122,A_57628,3,1.3862943611198906
A_381122,A_386346,3,1.3862943611198906
A_381122,A_67773,2,1.0986122886681098
A_381122,A_68230,3,1.3862943611198906
A_381122,A_42298,3,1.3862943611198906
A_381122,A_33868,3,1.3862943611198906
A_381122,A_54061,2,1.0986122886681098
A_381122,A_4232,2,1.0986122886681098
A_381122,A_35219,2,1.0986122886681098
A_381122,A_14315,2,1.0986122886681098
A_381122,A_49454,2,1.0986122886681098
A_381122,A_65087,3,1.3862943611198906
A_381122,A_36015,3,1.3862943611198906
A_381122,A_8466,2,1.0986122886681098
A_381122,A_25270,2,1.0986122886681098
A_381122,A_15237,2,1.0986122886681098
A_381122,A_59675,3,1.3862943611198906
A_52159,A_387202,2,1.0986122886681098
A_52159,A_37770,2,1.0986122886681098
A_52159,A_386329,2,1.0986122886681098
A_52159,A_387827,2,1.0986122886681098
A_52159,A_387190,2,1.0986122886681098
A_52159,A_50125,2,1.0986122886681098
A_52159,A_387825,2,1.0986122886681098
A_52159,A_51720,2,1.0986122886681098
A_52159,A_387826,2,1.0986122886681098
A_52159,A_387199,2,1.0986122886681098
A_52159,A_387824,2,1.0986122886681098
A_52159,A_59348,2,1.0986122886681098
A_52159,A_387197,2,1.0986122886681098
A_52159,A_67205,2,1.0986122886681098
A_52159,A_62027,2,1.0986122886681098
A_52159,A_386325,2,1.0986122886681098
A_52159,A_33058,2,1.0986122886681098
A_52159,A_116140,2,1.0986122886681098
A_52159,A_65914,2,1.0986122886681098
A_52159,A_377950,2,1.0986122886681098
A_52159,A_387187,2,1.0986122886681098
A_52159,A_44876,2,1.0986122886681098
A_52159,A_56408,2,1.0986122886681098
A_69017,A_103462,2,1.0986122886681098
A_69017,A_103464,2,1.0986122886681098
A_37166,A_66904,2,1.0986122886681098
A_37166,A_375167,2,1.0986122886681098
A_37166,A_33416,2,1.0986122886681098
A_37166,A_375166,2,1.0986122886681098
A_37166,A_65848,2,1.0986122886681098
A_37166,A_7209,2,1.0986122886681098
A_37166,A_62150,2,1.0986122886681098
A_37166,A_14926,2,1.0986122886681098
A_37166,A_34757,2,1.0986122886681098
A_37166,A_375169,2,1.0986122886681098
A_37166,A_42979,2,1.0986122886681098
A_97611,A_89710,3,1.3862943611198906
A_97611,A_99339,2,1.0986122886681098
A_97611,A_97888,2,1.0986122886681098
A_97611,A_87113,2,1.0986122886681098
A_97611,A_15231,2,1.0986122886681098
A_34852,A_61555,2,1.0986122886681098
A_34852,A_59104,2,1.0986122886681098
A_34852,A_14636,2,1.0986122886681098
A_34852,A_32848,2,1.0986122886681098
A_34852,A_31280,2,1.0986122886681098
A_34852,A_40449,2,1.0986122886681098
A_34852,A_58752,2,1.0986122886681098
A_34852,A_69016,2,1.0986122886681098
A_34852,A_44748,2,1.0986122886681098
A_48761,A_73258,2,1.0986122886681098
A_48761,A_73259,2,1.0986122886681098
A_81212,A_72282,2,1.0986122886681098
A_81212,A_51833,2,1.0986122886681098
A_81212,A_75109,2,1.0986122886681098
A_94551,A_94554,6,1.9459101490553132
A_94551,A_94563,5,1.791759469228055
A_94551,A_94544,4,1.6094379124341003
A_94551,A_94552,3,1.3862943611198906
A_94551,A_94577,7,2.0794415416798357
A_94551,A_6693,8,2.1972245773362196
A_94551,A_68602,5,1.791759469228055
A_94551,A_94539,3,1.3862943611198906
A_94551,A_94542,7,2.0794415416798357
A_94551,A_94535,2,1.0986122886681098
A_94551,A_101458,2,1.0986122886681098
A_94551,A_24786,4,1.6094379124341003
A_94551,A_63029,6,1.9459101490553132
A_94551,A_95763,4,1.6094379124341003
A_94551,A_94547,5,1.791759469228055
A_94551,A_94565,2,1.0986122886681098
A_397422,A_5198,2,1.0986122886681098
A_397422,A_397562,2,1.0986122886681098
A_397422,A_29294,2,1.0986122886681098
A_397422,A_39757,2,1.0986122886681098
A_67056,A_33881,2,1.0986122886681098
A_67056,A_39573,2,1.0986122886681098
A_67056,A_47871,2,1.0986122886681098
A_67056,A_62579,2,1.0986122886681098
A_41450,A_62029,2,1.0986122886681098
A_41450,A_119132,4,1.6094379124341003
A_41450,A_38432,6,1.9459101490553132
A_41450,A_67650,2,1.0986122886681098
A_41450,A_59348,10,2.3978952727983707
A_41450,A_40364,4,1.6094379124341003
A_41450,A_39563,3,1.3862943611198906
A_41450,A_41408,2,1.0986122886681098
A_41450,A_383657,4,1.6094379124341003
A_41450,A_391062,2,1.0986122886681098
A_41450,A_375985,2,1.0986122886681098
A_41450,A_114561,2,1.0986122886681098
A_41450,A_68528,2,1.0986122886681098
A_41450,A_380053,3,1.3862943611198906
A_41450,A_114566,2,1.0986122886681098
A_41450,A_51389,2,1.0986122886681098
A_41450,A_64076,7,2.0794415416798357
A_41450,A_57228,3,1.3862943611198906
A_41450,A_63759,9,2.302585092994046
A_41450,A_58578,7,2.0794415416798357
A_41450,A_48684,4,1.6094379124341003
A_41450,A_54613,7,2.0794415416798357
A_41450,A_56787,2,1.0986122886681098
A_41450,A_63807,4,1.6094379124341003
A_41450,A_54275,2,1.0986122886681098
A_41450,A_61912,4,1.6094379124341003
A_41450,A_44355,6,1.9459101490553132
A_41450,A_383658,4,1.6094379124341003
A_41450,A_383654,6,1.9459101490553132
A_41450,A_53535,6,1.9459101490553132
A_41450,A_66770,4,1.6094379124341003
A_41450,A_390861,2,1.0986122886681098
A_41450,A_33058,3,1.3862943611198906
A_41450,A_383659,2,1.0986122886681098
A_41450,A_35413,3,1.3862943611198906
A_41450,A_25768,4,1.6094379124341003
A_41450,A_383655,4,1.6094379124341003
A_41450,A_34276,2,1.0986122886681098
A_41450,A_382215,2,1.0986122886681098
A_41450,A_114562,2,1.0986122886681098
A_41450,A_380056,2,1.0986122886681098
A_41450,A_380051,3,1.3862943611198906
A_41450,A_44182,3,1.3862943611198906
A_41450,A_114565,2,1.0986122886681098
A_41450,A_49912,2,1.0986122886681098
A_41450,A_114569,2,1.0986122886681098
A_41450,A_114558,3,1.3862943611198906
A_41450,A_48916,3,1.3862943611198906
A_41450,A_380052,2,1.0986122886681098
A_41450,A_115568,3,1.3862943611198906
A_41450,A_35415,5,1.791759469228055
A_41450,A_34441,2,1.0986122886681098
A_41450,A_62224,7,2.0794415416798357
A_41450,A_383662,2,1.0986122886681098
A_41450,A_114567,2,1.0986122886681098
A_41450,A_52722,9,2.302585092994046
A_41450,A_377962,5,1.791759469228055
A_41450,A_44876,3,1.3862943611198906
A_41450,A_57342,2,1.0986122886681098
A_41450,A_54033,3,1.3862943611198906
A_41450,A_119131,3,1.3862943611198906
A_41450,A_35490,3,1.3862943611198906
A_41450,A_114559,3,1.3862943611198906
A_41450,A_31313,12,2.5649493574615367
A_41450,A_35489,2,1.0986122886681098
A_41450,A_390860,3,1.3862943611198906
A_41450,A_48446,3,1.3862943611198906
A_41450,A_60498,2,1.0986122886681098
A_41450,A_35179,4,1.6094379124341003
A_41450,A_114560,8,2.1972245773362196
A_41450,A_67205,6,1.9459101490553132
A_41450,A_390859,2,1.0986122886681098
A_41450,A_101867,2,1.0986122886681098
A_41450,A_114568,11,2.4849066497880004
A_41450,A_383661,2,1.0986122886681098
A_41450,A_6919,4,1.6094379124341003
A_41450,A_114465,2,1.0986122886681098
A_41450,A_42225,6,1.9459101490553132
A_41450,A_68018,2,1.0986122886681098
A_41450,A_54135,8,2.1972245773362196
A_112230,A_95422,2,1.0986122886681098
A_112230,A_112237,2,1.0986122886681098
A_112230,A_469705,2,1.0986122886681098
A_112230,A_95023,2,1.0986122886681098
A_112230,A_112222,2,1.0986122886681098
A_75509,A_75470,2,1.0986122886681098
A_75509,A_75498,2,1.0986122886681098
A_75509,A_75507,2,1.0986122886681098
A_75509,A_65814,2,1.0986122886681098
A_75509,A_54495,2,1.0986122886681098
A_75509,A_75505,2,1.0986122886681098
A_75509,A_56050,2,1.0986122886681098
A_75509,A_75464,2,1.0986122886681098
A_41701,A_84404,2,1.0986122886681098
A_41701,A_34773,2,1.0986122886681098
A_43305,A_53685,2,1.0986122886681098
A_43305,A_55096,2,1.0986122886681098
A_43305,A_97368,2,1.0986122886681098
A_43305,A_93030,2,1.0986122886681098
A_43305,A_39472,2,1.0986122886681098
A_43305,A_16524,2,1.0986122886681098
A_40164,A_66859,2,1.0986122886681098
A_40164,A_36544,2,1.0986122886681098
A_40164,A_4884,2,1.0986122886681098
A_40164,A_52014,3,1.3862943611198906
A_40164,A_34982,2,1.0986122886681098
A_40164,A_68505,2,1.0986122886681098
A_40164,A_30911,2,1.0986122886681098
A_40164,A_49631,3,1.3862943611198906
A_40164,A_53777,3,1.3862943611198906
A_40164,A_62458,3,1.3862943611198906
A_40164,A_61184,3,1.3862943611198906
A_40164,A_40856,2,1.0986122886681098
A_40164,A_68761,3,1.3862943611198906
A_40164,A_15637,2,1.0986122886681098
A_40164,A_64935,2,1.0986122886681098
A_40164,A_58089,2,1.0986122886681098
A_40164,A_67994,2,1.0986122886681098
A_40164,A_67027,3,1.3862943611198906
A_40164,A_57150,2,1.0986122886681098
A_453441,A_453411,2,1.0986122886681098
A_453441,A_70909,2,1.0986122886681098
A_453441,A_103151,2,1.0986122886681098
A_453441,A_453443,2,1.0986122886681098
A_453441,A_72071,2,1.0986122886681098
A_453441,A_67143,2,1.0986122886681098
A_453441,A_98854,2,1.0986122886681098
A_453441,A_413226,2,1.0986122886681098
A_453441,A_453438,2,1.0986122886681098
A_453441,A_70688,2,1.0986122886681098
A_453441,A_453442,2,1.0986122886681098
A_453441,A_422239,2,1.0986122886681098
A_453441,A_453408,2,1.0986122886681098
A_453441,A_68447,2,1.0986122886681098
A_453441,A_87546,2,1.0986122886681098
A_453441,A_117962,2,1.0986122886681098
A_453441,A_375469,2,1.0986122886681098
A_453441,A_453439,2,1.0986122886681098
A_453441,A_46241,2,1.0986122886681098
A_453441,A_75608,2,1.0986122886681098
A_453441,A_76196,2,1.0986122886681098
A_453441,A_391915,2,1.0986122886681098
A_453441,A_71660,2,1.0986122886681098
A_77316,A_15220,2,1.0986122886681098
A_57030,A_81363,2,1.0986122886681098
A_57030,A_33747,2,1.0986122886681098
A_57030,A_31470,2,1.0986122886681098
A_57030,A_79534,2,1.0986122886681098
A_115959,A_67680,2,1.0986122886681098
A_116186,A_67079,2,1.0986122886681098
A_116186,A_68008,2,1.0986122886681098
A_116186,A_113579,2,1.0986122886681098
A_116186,A_116191,2,1.0986122886681098
A_116186,A_116193,2,1.0986122886681098
A_116186,A_116184,2,1.0986122886681098
A_116186,A_116203,2,1.0986122886681098
A_116186,A_52745,2,1.0986122886681098
A_54495,A_75470,2,1.0986122886681098
A_54495,A_75498,2,1.0986122886681098
A_54495,A_75507,2,1.0986122886681098
A_54495,A_65814,2,1.0986122886681098
A_54495,A_71416,2,1.0986122886681098
A_54495,A_75505,2,1.0986122886681098
A_54495,A_56050,3,1.3862943611198906
A_54495,A_75464,2,1.0986122886681098
A_54495,A_71410,2,1.0986122886681098
A_63824,A_35356,2,1.0986122886681098
A_63824,A_65057,2,1.0986122886681098
A_63824,A_5092,2,1.0986122886681098
A_63824,A_36148,2,1.0986122886681098
A_45009,A_100146,2,1.0986122886681098
A_45009,A_35273,2,1.0986122886681098
A_45009,A_56070,2,1.0986122886681098
A_45009,A_53154,2,1.0986122886681098
A_45009,A_36321,2,1.0986122886681098
A_45009,A_43897,2,1.0986122886681098
A_45009,A_38437,2,1.0986122886681098
A_45009,A_33696,2,1.0986122886681098
A_68634,A_382991,2,1.0986122886681098
A_68634,A_378220,3,1.3862943611198906
A_68634,A_49109,2,1.0986122886681098
A_68634,A_382984,2,1.0986122886681098
A_68634,A_60305,2,1.0986122886681098
A_68634,A_382837,2,1.0986122886681098
A_68634,A_41614,3,1.3862943611198906
A_68634,A_111022,2,1.0986122886681098
A_68634,A_32095,2,1.0986122886681098
A_68634,A_49094,2,1.0986122886681098
A_68634,A_378132,2,1.0986122886681098
A_68634,A_378222,3,1.3862943611198906
A_68634,A_57568,2,1.0986122886681098
A_68634,A_378217,3,1.3862943611198906
A_68634,A_97797,2,1.0986122886681098
A_68634,A_115253,2,1.0986122886681098
A_68634,A_378212,2,1.0986122886681098
A_68634,A_92496,3,1.3862943611198906
A_68634,A_68193,3,1.3862943611198906
A_68634,A_45050,2,1.0986122886681098
A_68634,A_67661,2,1.0986122886681098
A_68634,A_96794,2,1.0986122886681098
A_68634,A_502013,2,1.0986122886681098
A_68634,A_92287,2,1.0986122886681098
A_68634,A_41138,2,1.0986122886681098
A_68634,A_378216,3,1.3862943611198906
A_68634,A_53589,6,1.9459101490553132
A_68634,A_111162,3,1.3862943611198906
A_68634,A_97784,3,1.3862943611198906
A_68634,A_382836,2,1.0986122886681098
A_68634,A_65665,3,1.3862943611198906
A_68634,A_382988,2,1.0986122886681098
A_68634,A_29373,2,1.0986122886681098
A_68634,A_53067,2,1.0986122886681098
A_68634,A_98071,2,1.0986122886681098
A_68634,A_54098,2,1.0986122886681098
A_47860,A_29309,2,1.0986122886681098
A_47860,A_29260,2,1.0986122886681098
A_32721,A_9812,2,1.0986122886681098
A_32721,A_58733,2,1.0986122886681098
A_32721,A_44113,2,1.0986122886681098
A_32721,A_68354,3,1.3862943611198906
A_65809,A_55029,2,1.0986122886681098
A_89142,A_51946,2,1.0986122886681098
A_95594,A_95577,2,1.0986122886681098
A_95594,A_95566,2,1.0986122886681098
A_95594,A_106255,2,1.0986122886681098
A_95594,A_81414,2,1.0986122886681098
A_386831,A_69140,2,1.0986122886681098
A_94813,A_94804,2,1.0986122886681098
A_94813,A_521101,2,1.0986122886681098
A_92745,A_102834,2,1.0986122886681098
A_92745,A_102842,2,1.0986122886681098
A_92745,A_54377,2,1.0986122886681098
A_92745,A_76886,2,1.0986122886681098
A_92745,A_42470,2,1.0986122886681098
A_92745,A_76906,2,1.0986122886681098
A_92745,A_45716,2,1.0986122886681098
A_92745,A_61646,2,1.0986122886681098
A_92745,A_76890,2,1.0986122886681098
A_92745,A_102829,2,1.0986122886681098
A_92745,A_56047,2,1.0986122886681098
A_92745,A_76895,2,1.0986122886681098
A_92745,A_76885,2,1.0986122886681098
A_92745,A_40125,2,1.0986122886681098
A_92745,A_76896,2,1.0986122886681098
A_92745,A_67938,2,1.0986122886681098
A_92745,A_35008,2,1.0986122886681098
A_92745,A_62628,2,1.0986122886681098
A_92745,A_102830,2,1.0986122886681098
A_92745,A_102826,2,1.0986122886681098
A_92745,A_102832,2,1.0986122886681098
A_92745,A_102827,2,1.0986122886681098
A_92745,A_51654,2,1.0986122886681098
A_92745,A_77131,2,1.0986122886681098
A_52529,A_56294,2,1.0986122886681098
A_479879,A_479877,2,1.0986122886681098
A_479879,A_8025,2,1.0986122886681098
A_479879,A_117946,2,1.0986122886681098
A_479879,A_97539,2,1.0986122886681098
A_479879,A_117655,2,1.0986122886681098
A_479879,A_479867,2,1.0986122886681098
A_479879,A_95573,2,1.0986122886681098
A_479879,A_479875,2,1.0986122886681098
A_479879,A_479872,2,1.0986122886681098
A_479879,A_479869,2,1.0986122886681098
A_479879,A_106191,2,1.0986122886681098
A_479879,A_479876,2,1.0986122886681098
A_479879,A_111233,2,1.0986122886681098
A_479879,A_479874,2,1.0986122886681098
A_479879,A_111241,2,1.0986122886681098
A_479879,A_479873,2,1.0986122886681098
A_479879,A_5942,2,1.0986122886681098
A_479879,A_479870,2,1.0986122886681098
A_68504,A_5481,2,1.0986122886681098
A_68504,A_43006,2,1.0986122886681098
A_68504,A_58020,2,1.0986122886681098
A_68504,A_39570,2,1.0986122886681098
A_104048,A_101469,2,1.0986122886681098
A_104048,A_90133,2,1.0986122886681098
A_104048,A_81933,2,1.0986122886681098
A_104048,A_104049,2,1.0986122886681098
A_104048,A_76433,2,1.0986122886681098
A_104048,A_104052,2,1.0986122886681098
A_104048,A_70151,2,1.0986122886681098
A_97810,A_97806,3,1.3862943611198906
A_97810,A_43937,2,1.0986122886681098
A_97810,A_51674,2,1.0986122886681098
A_97810,A_97788,2,1.0986122886681098
A_97810,A_97812,2,1.0986122886681098
A_97810,A_45022,2,1.0986122886681098
A_97810,A_97784,2,1.0986122886681098
A_424720,A_424712,2,1.0986122886681098
A_67033,A_44347,2,1.0986122886681098
A_101351,A_93799,2,1.0986122886681098
A_96439,A_45346,2,1.0986122886681098
A_96439,A_14727,3,1.3862943611198906
A_96439,A_37182,3,1.3862943611198906
A_96439,A_57849,2,1.0986122886681098
A_96439,A_21833,2,1.0986122886681098
A_96439,A_47879,2,1.0986122886681098
A_35272,A_116002,2,1.0986122886681098
A_37722,A_7969,3,1.3862943611198906
A_37722,A_39487,2,1.0986122886681098
A_37722,A_98504,2,1.0986122886681098
A_62733,A_57780,2,1.0986122886681098
A_16186,A_73611,2,1.0986122886681098
A_382215,A_38432,2,1.0986122886681098
A_382215,A_59348,2,1.0986122886681098
A_382215,A_382217,2,1.0986122886681098
A_382215,A_68528,2,1.0986122886681098
A_382215,A_64076,2,1.0986122886681098
A_382215,A_57228,2,1.0986122886681098
A_382215,A_58578,2,1.0986122886681098
A_382215,A_54613,2,1.0986122886681098
A_382215,A_383658,3,1.3862943611198906
A_382215,A_383654,2,1.0986122886681098
A_382215,A_25768,2,1.0986122886681098
A_382215,A_35415,2,1.0986122886681098
A_382215,A_62224,2,1.0986122886681098
A_382215,A_52722,2,1.0986122886681098
A_382215,A_31313,2,1.0986122886681098
A_382215,A_114560,2,1.0986122886681098
A_382215,A_114568,2,1.0986122886681098
A_382215,A_54135,2,1.0986122886681098
A_67395,A_72845,2,1.0986122886681098
A_44597,A_15623,2,1.0986122886681098
A_44597,A_5200,3,1.3862943611198906
A_98065,A_98078,2,1.0986122886681098
A_98065,A_98081,2,1.0986122886681098
A_98065,A_63924,2,1.0986122886681098
A_39031,A_68533,2,1.0986122886681098
A_39031,A_67077,2,1.0986122886681098
A_387011,A_113710,2,1.0986122886681098
A_387011,A_387014,2,1.0986122886681098
A_387011,A_114558,2,1.0986122886681098
A_81520,A_88308,2,1.0986122886681098
A_81520,A_499308,2,1.0986122886681098
A_81520,A_80857,2,1.0986122886681098
A_81520,A_499312,2,1.0986122886681098
A_81520,A_50869,2,1.0986122886681098
A_81520,A_90582,2,1.0986122886681098
A_81520,A_95422,2,1.0986122886681098
A_81520,A_96815,2,1.0986122886681098
A_81520,A_43844,2,1.0986122886681098
A_81520,A_499326,2,1.0986122886681098
A_81520,A_67519,2,1.0986122886681098
A_81520,A_95131,2,1.0986122886681098
A_81520,A_499311,2,1.0986122886681098
A_81520,A_94104,2,1.0986122886681098
A_81520,A_67666,2,1.0986122886681098
A_81520,A_499320,2,1.0986122886681098
A_81520,A_499309,2,1.0986122886681098
A_15961,A_85871,2,1.0986122886681098
A_15961,A_85394,2,1.0986122886681098
A_15961,A_85866,2,1.0986122886681098
A_15961,A_85868,2,1.0986122886681098
A_15961,A_88235,2,1.0986122886681098
A_15961,A_88243,2,1.0986122886681098
A_51614,A_97316,2,1.0986122886681098
A_51614,A_70151,2,1.0986122886681098
A_51614,A_78321,2,1.0986122886681098
A_51614,A_37260,2,1.0986122886681098
A_51614,A_69942,2,1.0986122886681098
A_118709,A_112502,2,1.0986122886681098
A_34705,A_66016,2,1.0986122886681098
A_34705,A_66722,2,1.0986122886681098
A_34705,A_73189,2,1.0986122886681098
A_34705,A_69506,2,1.0986122886681098
A_34705,A_83351,2,1.0986122886681098
A_483082,A_483085,3,1.3862943611198906
A_483082,A_483083,3,1.3862943611198906
A_64008,A_36203,2,1.0986122886681098
A_64008,A_56123,2,1.0986122886681098
A_64008,A_9057,2,1.0986122886681098
A_64008,A_67027,2,1.0986122886681098
A_64008,A_90530,2,1.0986122886681098
A_64008,A_64605,2,1.0986122886681098
A_64008,A_67940,2,1.0986122886681098
A_24786,A_94554,3,1.3862943611198906
A_24786,A_94563,4,1.6094379124341003
A_24786,A_94544,2,1.0986122886681098
A_24786,A_94552,3,1.3862943611198906
A_24786,A_6693,5,1.791759469228055
A_24786,A_94577,5,1.791759469228055
A_24786,A_68602,3,1.3862943611198906
A_24786,A_94539,3,1.3862943611198906
A_24786,A_94542,4,1.6094379124341003
A_24786,A_63029,3,1.3862943611198906
A_24786,A_94547,3,1.3862943611198906
A_24786,A_94565,2,1.0986122886681098
A_71390,A_67134,2,1.0986122886681098
A_68674,A_61497,2,1.0986122886681098
A_68674,A_38108,2,1.0986122886681098
A_68674,A_53962,2,1.0986122886681098
A_68674,A_65923,3,1.3862943611198906
A_68674,A_54823,2,1.0986122886681098
A_68674,A_54619,3,1.3862943611198906
A_68674,A_64092,2,1.0986122886681098
A_68674,A_29712,2,1.0986122886681098
A_68674,A_54907,2,1.0986122886681098
A_98385,A_97791,2,1.0986122886681098
A_98385,A_397546,3,1.3862943611198906
A_98385,A_76958,2,1.0986122886681098
A_98385,A_397543,2,1.0986122886681098
A_98385,A_97795,2,1.0986122886681098
A_98385,A_113587,2,1.0986122886681098
A_98385,A_113782,2,1.0986122886681098
A_98385,A_47555,2,1.0986122886681098
A_98385,A_425994,2,1.0986122886681098
A_98385,A_387116,2,1.0986122886681098
A_54274,A_67539,2,1.0986122886681098
A_393738,A_66920,2,1.0986122886681098
A_393738,A_69676,2,1.0986122886681098
A_393738,A_393754,2,1.0986122886681098
A_23993,A_85096,2,1.0986122886681098
A_23993,A_15128,2,1.0986122886681098
A_23993,A_75312,2,1.0986122886681098
A_95958,A_81533,2,1.0986122886681098
A_95958,A_99176,2,1.0986122886681098
A_95958,A_1482,2,1.0986122886681098
A_95958,A_81216,2,1.0986122886681098
A_95958,A_398469,2,1.0986122886681098
A_491524,A_497599,2,1.0986122886681098
A_491524,A_482815,2,1.0986122886681098
A_491524,A_523712,2,1.0986122886681098
A_37198,A_59941,3,1.3862943611198906
A_37198,A_52593,2,1.0986122886681098
A_37198,A_47776,3,1.3862943611198906
A_37198,A_61931,3,1.3862943611198906
A_37198,A_41017,2,1.0986122886681098
A_37198,A_37107,2,1.0986122886681098
A_37198,A_33635,2,1.0986122886681098
A_37198,A_118193,2,1.0986122886681098
A_37198,A_46044,2,1.0986122886681098
A_37198,A_67052,3,1.3862943611198906
A_37198,A_41608,5,1.791759469228055
A_37198,A_61353,2,1.0986122886681098
A_37198,A_31923,4,1.6094379124341003
A_37198,A_34381,5,1.791759469228055
A_37198,A_36800,2,1.0986122886681098
A_37198,A_68299,4,1.6094379124341003
A_37198,A_65895,4,1.6094379124341003
A_37198,A_53718,4,1.6094379124341003
A_37198,A_63149,5,1.791759469228055
A_37198,A_66110,2,1.0986122886681098
A_37198,A_42046,3,1.3862943611198906
A_37198,A_35651,3,1.3862943611198906
A_37198,A_46926,3,1.3862943611198906
A_82232,A_65643,2,1.0986122886681098
A_118760,A_118744,3,1.3862943611198906
A_118760,A_63759,5,1.791759469228055
A_118760,A_61336,2,1.0986122886681098
A_118760,A_54033,5,1.791759469228055
A_118760,A_31313,3,1.3862943611198906
A_118760,A_95529,5,1.791759469228055
A_118760,A_63807,5,1.791759469228055
A_118760,A_35489,2,1.0986122886681098
A_118760,A_48916,4,1.6094379124341003
A_118760,A_46258,5,1.791759469228055
A_118760,A_113845,5,1.791759469228055
A_118760,A_118753,5,1.791759469228055
A_118760,A_43602,5,1.791759469228055
A_118760,A_117844,5,1.791759469228055
A_118760,A_44355,4,1.6094379124341003
A_118760,A_58425,4,1.6094379124341003
A_118760,A_118751,5,1.791759469228055
A_118760,A_118742,3,1.3862943611198906
A_118760,A_68517,5,1.791759469228055
A_118760,A_42074,3,1.3862943611198906
A_118760,A_29504,3,1.3862943611198906
A_118760,A_39185,4,1.6094379124341003
A_118760,A_37672,3,1.3862943611198906
A_118760,A_113714,5,1.791759469228055
A_118760,A_58601,5,1.791759469228055
A_118760,A_118756,5,1.791759469228055
A_118760,A_118746,4,1.6094379124341003
A_118760,A_42225,3,1.3862943611198906
A_118760,A_118754,5,1.791759469228055
A_118760,A_118755,5,1.791759469228055
