id,x,y
A_63755,-17.63319333052365,-7.29747259855887
A_63797,-17.988019774071287,-7.170126759296123
A_439163,-17.701569685114784,-6.9284941380011915
A_64691,-17.745016860882302,-6.933300066840293
A_65227,-17.836830555737297,-6.892959345596061
A_14109,-17.49264846786753,-8.974082484930483
A_33060,-17.065139313494562,-8.775267842096131
A_34944,-17.881325454653904,-8.132164848470874
A_36865,-18.0930296478214,-7.702472592283556
A_67250,-17.499320876525672,-8.625953326344519
A_52173,-17.512128577385607,-8.782728104744386
A_8875,-18.046756011679555,-8.511864585257124
A_54513,-17.08630450672722,-8.707380153558887
A_56464,-17.828641472155837,-8.566690958384038
A_68726,-17.54416090555986,-8.659383392617048
A_21139,-17.828270644799886,-10.01188999462085
A_9717,-17.18040232071843,-8.987216698888286
A_68184,-18.863704118295367,-8.998552020772255
A_63385,-17.313334561185567,-10.073768183457144
A_65201,-17.296947338107817,-8.346359530048417
A_29516,-17.297671923951487,-8.521719393100618
A_50531,-16.63020035263425,-8.914478244426256
A_34695,-17.12648731233456,-9.058866890645563
A_38285,-16.806466131937995,-9.304946721123473
A_41630,-17.100531985315108,-9.27364227393862
A_46908,-17.282822050836298,-9.039078884316616
A_41731,-17.421391662110096,-9.311558520654472
A_57474,-17.687885723117265,-8.32821750971497
A_58077,-16.526005578395733,-9.403631792393734
A_59946,-17.43683146872084,-8.738318693732285
A_60720,-16.82883558974812,-9.364924751069793
A_115587,-16.649393201931023,-8.429820137765535
A_66963,-17.41442053353901,-8.671831477262907
A_33837,-17.435963294711197,-8.326092857239793
A_115744,-16.60545900033442,-8.7762381425426
A_37642,-16.596000973931975,-8.695260097756899
A_37721,-16.716795675600842,-8.086889799434523
A_38674,-16.9558207904665,-8.00605658481826
A_40758,-16.829349388260614,-7.906119621207007
A_115742,-16.44888838528644,-8.759089275830613
A_45372,-17.245631637116666,-8.525868665405083
A_115743,-16.718027275938255,-7.819778353247584
A_115740,-16.39496535552617,-8.680492018353403
A_12052,-16.399540067767287,-8.601274891463927
A_115746,-16.684438448951667,-7.997914804873592
A_53032,-16.74927121801114,-8.196375167318822
A_8060,-17.479287334930305,-8.610689478527185
A_115741,-16.628008764135732,-8.572936751008728
A_22132,-17.192499728129985,-8.193756589213887
A_60876,-16.48477146103811,-8.650495114094417
A_68879,-17.428444694099316,-8.622432070114767
A_115745,-16.41350784899501,-8.731901436941207
A_65198,-17.00967434734802,-8.700008281812671
A_29917,-17.41745839772372,-8.658700246127802
A_66978,-18.18827754440689,-8.526083797211964
A_36847,-17.425807397355683,-8.976898281423033
A_439315,-17.69886145011122,-9.55007579814229
A_38734,-17.199349943936596,-8.88392308285266
A_39314,-17.748315912688728,-8.355057295869731
A_439291,-17.306487844417365,-9.433953356053157
A_439300,-17.664014534731987,-9.381951066905888
A_44625,-17.478029549245065,-8.883963246478123
A_46947,-17.397595047093237,-8.85724026134411
A_7945,-17.13818571807845,-9.360568832244583
A_439292,-17.371717308040154,-9.324812554857793
A_52546,-17.367242597503047,-8.882384907049119
A_53077,-17.188689160636127,-8.668323342292116
A_55762,-18.28769364967751,-8.964397163457317
A_56289,-17.608899625316763,-8.85390615040068
A_439290,-17.367398384027624,-9.554292554214406
A_439324,-17.684481049756542,-9.157814062076259
A_58212,-17.171719014185946,-9.182065611617759
A_439321,-17.512110022076747,-9.405665847725283
A_61119,-17.598174746721803,-8.523000391697163
A_62018,-17.30675541542077,-9.123635354954983
A_68999,-17.473108042532278,-9.001982883236565
A_439296,-17.301357661122584,-9.400787833341905
A_65141,-17.60242569461019,-9.341075897061575
A_66799,-17.298373561979467,-8.732025318975891
A_35021,-17.272340531712388,-8.12581639659925
A_35885,-17.475377371331007,-8.303726115938511
A_41592,-18.24018806353355,-7.634107171799765
A_43082,-17.956050790613066,-8.51903157671272
A_63541,-18.320788595638362,-7.890038184482371
A_79440,-17.56762489770209,-8.549144487370382
A_49932,-18.291803763988995,-7.658176866079574
A_68137,-17.596536329434752,-8.041587098388357
A_68311,-18.246005261397567,-7.697514619903362
A_6496,-17.75066997298636,-8.740264614785092
A_55432,-17.994079442242914,-8.215762873153809
A_62628,-17.716208417576993,-8.702643933041816
A_37868,-18.029108847127272,-7.3461165615840835
A_38710,-17.278832274021035,-8.512146752088006
A_43016,-18.16424699611236,-7.2377496741009475
A_45154,-17.928144736338815,-8.042177093308075
A_56860,-17.339731315267446,-7.6674110894634175
A_49012,-17.94336403954679,-7.567539322639785
A_52152,-17.50301012248893,-8.468316930128431
A_53270,-17.77356001545982,-8.61176262891822
A_53924,-18.126753799548307,-7.4335321399124785
A_65206,-17.612542017234652,-8.48923496939063
A_421785,-17.05865508000931,-7.220957712154077
A_387021,-17.08620174665452,-7.678999793961109
A_421788,-16.970720032231654,-7.579267018232744
A_32541,-17.36670810946419,-7.550425139285323
A_98414,-17.151552222463764,-7.51126759445992
A_384255,-17.126196310545403,-7.471017045818685
A_34756,-17.156173417561863,-7.574913309036665
A_36477,-17.047686300690593,-7.751689415285432
A_36549,-17.463079825935623,-7.663428964075961
A_92412,-17.27595166052275,-7.2794653594741225
A_37568,-17.201977526561514,-7.863060798970645
A_115988,-17.245125183251847,-7.445565525069654
A_421787,-17.30442685195277,-7.405936342542183
A_421550,-17.17214082417347,-7.306861720497829
A_421794,-16.905105151415896,-7.63514230245961
A_115991,-17.211241679331867,-7.444125684716
A_14704,-17.278775579397614,-8.119918545026964
A_41347,-16.918792093070216,-7.389585420981062
A_41836,-17.238407303224335,-7.30090332515555
A_421792,-17.174868474664976,-7.116411539013385
A_41914,-17.422759338488035,-7.3553283719834495
A_421795,-17.000878922460927,-7.559010409850122
A_42826,-17.222842431179373,-7.363441045825328
A_98423,-16.99211097208539,-7.315423142103818
A_113864,-17.28774521068307,-7.6092607592790715
A_421782,-16.96837417272714,-7.40450778201427
A_47177,-16.972189922378885,-7.397492772796339
A_115989,-17.20403195486593,-7.464784950091702
A_421796,-17.132037226273162,-7.251771021493557
A_113299,-17.09335906193762,-7.847827695679806
A_49092,-17.115789902162376,-7.622878723926516
A_92408,-17.165775575823616,-7.576846878580312
A_502399,-17.025848039491404,-7.502376328340902
