id,x,y
A_55414,88.971923828125,-290.1495361328125
A_58589,89.74683380126953,-289.3696594238281
A_59512,89.06770324707031,-289.6241455078125
A_59740,88.4009780883789,-288.8095397949219
A_59924,88.81269073486328,-288.8102111816406
A_68778,-120.40809631347656,-212.9996337890625
A_61570,88.7557601928711,-289.6758117675781
A_62277,89.74861907958984,-289.14617919921875
A_16340,88.4639892578125,-289.3436279296875
A_63755,88.66792297363281,-289.1724853515625
A_63797,88.56824493408203,-289.6069030761719
A_439163,88.60760498046875,-289.97467041015625
A_64691,89.53276824951172,-289.7879943847656
A_65227,89.52316284179688,-289.05621337890625
A_14109,-104.69889068603516,-31.08948516845703
A_33060,-54.693519592285156,-141.08493041992188
A_34944,-131.07394409179688,-27.324344635009766
A_36865,-130.7599334716797,-26.906118392944336
A_67250,17.499004364013672,-185.7946319580078
A_52173,-133.18142700195312,-23.092039108276367
A_8875,-156.09886169433594,-27.29288101196289
A_54513,79.39636993408203,-144.98712158203125
A_56464,-153.83966064453125,45.345787048339844
A_68726,71.07211303710938,-90.89641571044922
A_21139,8.11044979095459,-146.41062927246094
A_9717,7.847448825836182,-145.0833282470703
A_68184,117.88817596435547,-35.2681884765625
A_63385,8.061731338500977,-146.95535278320312
A_65201,-215.8592529296875,-80.07411193847656
A_29516,-117.01924133300781,-147.5363311767578
A_50531,51.76929473876953,-98.4449462890625
A_34695,67.86299133300781,-93.22328186035156
A_38285,51.03398895263672,-98.55995178222656
A_41630,48.45011520385742,-89.22423553466797
A_46908,-38.03813171386719,-178.729248046875
A_41731,3.96724009513855,-39.18716812133789
A_57474,-146.3040771484375,83.85074615478516
A_58077,51.714820861816406,-98.0699234008789
A_59946,-162.12025451660156,-9.568918228149414
A_60720,51.475440979003906,-98.78411102294922
A_115587,-162.35971069335938,-139.28094482421875
A_66963,-155.86949157714844,-25.432008743286133
A_33837,-138.3626251220703,-138.35903930664062
A_115744,-162.41639709472656,-138.9560546875
A_37642,-161.88375854492188,-139.2303466796875
A_37721,-59.0048713684082,-208.57333374023438
A_38674,-71.23590850830078,-225.88864135742188
A_40758,-11.576634407043457,-277.5342712402344
A_115742,-162.46351623535156,-139.69802856445312
A_45372,-153.83380126953125,-28.61665153503418
A_115743,-131.07325744628906,-291.2987060546875
A_115740,-161.87808227539062,-138.7635498046875
A_12052,-161.94705200195312,-139.48919677734375
A_115746,-206.6448974609375,-137.4225616455078
A_53032,-162.7808074951172,-139.43115234375
A_8060,-138.52024841308594,17.706787109375
A_115741,-162.1839141845703,-139.98162841796875
A_22132,-146.26922607421875,-140.61013793945312
A_60876,-162.19322204589844,-138.55226135253906
A_68879,-160.21026611328125,-18.91420555114746
A_115745,-162.88478088378906,-139.04200744628906
A_65198,-158.88099670410156,-139.3776092529297
A_29917,-184.7707977294922,-77.29415130615234
A_66978,-236.94522094726562,168.0164031982422
A_36847,35.407108306884766,-85.17871856689453
A_439315,36.5577507019043,-84.14119720458984
A_38734,-109.62554931640625,-68.84703826904297
A_39314,72.22689056396484,-90.92671966552734
A_439291,36.14167785644531,-84.1717758178711
A_439300,37.064308166503906,-84.12974548339844
A_44625,41.70780563354492,-85.12503051757812
A_46947,-201.371826171875,-40.122196197509766
A_7945,36.990299224853516,-83.693359375
A_439292,36.81612777709961,-83.1951904296875
A_52546,36.09943771362305,-85.12007904052734
A_53077,-31.489553451538086,3.6488192081451416
A_55762,-51.47553253173828,27.938520431518555
A_56289,-17.73090362548828,22.964887619018555
A_439290,36.4038200378418,-83.6208724975586
A_439324,36.14414978027344,-83.98582458496094
A_58212,85.75353240966797,-156.37132263183594
A_439321,36.512203216552734,-84.02886962890625
A_61119,-14.819270133972168,67.54327392578125
A_62018,40.158973693847656,-87.41120910644531
A_68999,30.61366844177246,-78.09203338623047
A_439296,36.66980743408203,-83.86316680908203
A_65141,35.90988540649414,-83.60127258300781
A_66799,-22.094593048095703,-114.09940338134766
A_35021,-104.374755859375,-75.1439437866211
A_35885,-164.1822052001953,15.40224838256836
